"","pasta_twitter_lag18","tomato_twitter_lag10","bbq_google10","chili_google15","ketchup_google16","pasta_google15","salsa_google12","spaghetti_google14","tomato_google12","Date"
"45",-0.432722112135793,0.392344936508501,-0.97929806017882,-0.861084455404547,-1.48547033755916,-1.22416277030223,0.678777462619437,-1.23435067294319,0.0811314766425984,2008-07-01
"46",-0.127215829086754,-0.266352039812367,-1.22382028126888,-0.970409443813077,-1.23991574951578,-1.06356861542837,1.66492585170805,-1.09823929913183,0.25085479559608,2008-08-01
"47",-0.200564426181031,-0.747022806316783,-1.27272472548689,-1.07973443222161,-0.932972514461544,-1.01003723047041,0.589127609065927,-1.09823929913183,-0.314889600915526,2008-09-01
"48",-0.667608658713893,-0.133129092799723,-1.24827250337789,-0.806421961200282,-0.99436116147239,-0.795911690638595,-0.845270047790243,-0.962127925320459,-1.16350619568293,2008-10-01
"49",-0.263824534957634,1.12822733558482,-1.2971769475959,-0.970409443813077,-0.687417926418159,-0.902974460554503,-1.20386946200429,-0.894072238414775,-1.38980395428758,2008-11-01
"50",-0.359528730496577,-0.283824982627685,-1.15046361494186,-0.533109490178958,-0.871583867450698,-0.956505845512458,-1.20386946200429,-0.826016551509092,-1.33322951463642,2008-12-01
"51",-0.0679908886161703,0.315132964677132,-1.12601139283286,-0.0411470423405732,-0.564640632396466,-1.06356861542837,-0.845270047790243,-0.757960864603408,-1.10693175603177,2009-01-01
"52",-0.6134489223929,-0.33400380247009,-0.832584727524784,-0.150472030749103,-0.687417926418159,-1.17063138534427,-1.02456975489726,-0.894072238414775,-1.10693175603177,2009-02-01
"53",-0.107156632963095,0.686978313754727,-0.367992507453669,-0.259797019157633,-0.810195220439851,-0.956505845512458,-1.20386946200429,-0.962127925320459,-0.71091067847365,2009-03-01
"54",-0.00891330332622037,1.10836635239027,-0.221279174799632,0.286827922885016,-0.99436116147239,-0.902974460554503,-0.4866706335762,-0.962127925320459,-0.371464040566686,2009-04-01
"55",-0.148282978498996,0.412615254030436,-0.441349173780687,-0.314459513361898,-1.05574980848324,-0.849443075596549,-0.307370926469179,-1.09823929913183,0.0245570369914378,2009-05-01
"56",-0.447052829041062,0.430966733693681,-0.685871394870748,-0.970409443813077,-1.23991574951578,-0.902974460554503,0.140878341298374,-1.03018361222614,2.17438574373554,2009-06-01
"57",-0.200379955501093,0.716758714687741,-1.02820250439683,-0.970409443813077,-1.17852710250493,-0.688848920722686,0.409827901958905,-1.16629498603751,0.420578114549562,2009-07-01
"58",-0.0725927383833239,1.42356175687029,-1.27272472548689,-1.07973443222161,-0.871583867450698,-0.742380305680641,1.57527599815454,-1.16629498603751,0.703450312805365,2009-08-01
"59",-0.10967098856359,-0.6508886530159,-1.24827250337789,-1.29838440903867,-0.810195220439851,-0.581786150806778,0.858077169726458,-1.09823929913183,-0.0320174026597227,2009-09-01
"60",-0.320559289235502,-0.10261942196589,-1.27272472548689,-1.29838440903867,-0.932972514461544,-0.581786150806778,-0.4866706335762,-0.826016551509092,-0.76748511812481,2009-10-01
"61",0.996669181486764,-0.0901060920940808,-1.22382028126888,-1.18905942063014,-0.99436116147239,-0.688848920722686,-0.845270047790243,-0.349626743169308,-1.16350619568293,2009-11-01
"62",-0.0844399507810693,-0.266352039812367,-1.22382028126888,-0.642434478587488,-0.99436116147239,-0.742380305680641,-0.934919901343753,-0.689905177697725,-1.22008063533409,2009-12-01
"63",0.567047306024917,-0.187863768705536,-1.05265472650584,0.0681779460679567,-0.932972514461544,-0.742380305680641,-0.307370926469179,-0.621849490792041,-0.76748511812481,2010-01-01
"64",0.382578610630723,1.07285012353188,-0.905941393851802,-0.0411470423405732,-0.810195220439851,-0.742380305680641,-0.307370926469179,-0.689905177697725,-0.71091067847365,2010-02-01
"65",0.26339758400535,-0.577774277678783,-0.441349173780687,-0.150472030749103,-1.23991574951578,-0.688848920722686,-0.307370926469179,-0.417682430074991,-0.145166281962044,2010-03-01
"66",0.0716441876878972,0.777344417857557,-0.319088063235656,0.669465382314871,-1.11713845549408,-0.474723380890869,-0.128071219362158,-0.621849490792041,0.25085479559608,2010-04-01
"67",-0.0577168983876998,-0.314085317319403,-0.367992507453669,-0.369122007566163,-0.748806573429005,-0.635317535764732,0.768427316172948,-0.689905177697725,0.760024752456525,2010-05-01
"68",-0.111119263118083,0.416225828393486,-0.636966950652735,-0.861084455404547,-0.748806573429005,-0.635317535764732,0.768427316172948,-0.826016551509092,0.590301433503044,2010-06-01
"69",0.430079321764198,0.430064239713361,-0.808132505415778,-1.07973443222161,-0.871583867450698,-0.635317535764732,1.93387541236859,-0.894072238414775,0.929748071410007,2010-07-01
"70",-0.238575894836048,0.567478220415434,-1.02820250439683,-1.07973443222161,-0.441863338374773,-0.314129226017006,3.00967365501071,-0.757960864603408,1.32576914896813,2010-08-01
"71",-0.558900424692129,-0.541549375325315,-0.954845838069814,-1.18905942063014,-0.319086044353081,-0.314129226017006,2.0235252659221,-0.689905177697725,0.477152554200723,2010-09-01
"72",-0.0343422643621233,-0.244725152101331,-0.881489171742796,-1.18905942063014,-0.810195220439851,-0.207066456101098,0.140878341298374,-0.349626743169308,-0.597761799171329,2010-10-01
"73",-0.0897181276035998,0,-0.832584727524784,-0.861084455404547,-0.50325198538562,-0.260597841059052,-0.39702078002269,-0.213515369357941,-1.10693175603177,2010-11-01
"74",-0.0281018265916024,0.406587033293817,-0.808132505415778,-0.259797019157633,-0.257697397342234,-0.314129226017006,-0.128071219362158,-0.349626743169308,-1.05035731638061,2010-12-01
"75",-0.157259216025342,0.00602806120680268,-0.685871394870748,0.669465382314871,-0.380474691363927,-0.421191995932915,0.230528194851884,-0.485738116980674,-0.71091067847365,2011-01-01
"76",-0.0569861832814582,0.152504575115221,-0.514705840107705,-0.0958095365448381,-0.257697397342234,-0.688848920722686,-0.128071219362158,-0.553793803886358,-0.71091067847365,2011-02-01
"77",0.961267718633299,0,0.096599712617447,0.122840440272222,-0.748806573429005,-0.474723380890869,-0.128071219362158,-0.281571056263624,-0.541187359520168,2011-03-01
"78",-0.552230519041005,-0.266352039812367,0.292217489489496,0.669465382314871,-0.932972514461544,-0.100003686185189,0.230528194851884,-0.485738116980674,-0.0885918423108833,2011-04-01
"79",-0.406556194496323,1.30183633590829,0.218860823162477,0.560140393906341,-0.50325198538562,-0.153535071143144,1.12702673038699,-0.621849490792041,0.477152554200723,2011-05-01
"80",-0.457116177623563,0,-0.196826952690626,-0.533109490178958,0.540355013798768,-0.367660610974961,1.12702673038699,-0.621849490792041,0.703450312805365,2011-06-01
"81",0,-0.286379988416718,-0.465801395889693,-0.970409443813077,-0.441863338374773,-0.314129226017006,2.20282497302912,-0.757960864603408,0.986322511061168,2011-07-01
"82",-0.0826072270218387,1.59402185276954,-0.73477583908876,-0.970409443813077,-0.564640632396466,-0.153535071143144,2.74072409435018,-0.689905177697725,1.09947139036349,2011-08-01
"83",-0.383253262516792,0.26131541027562,-0.881489171742796,-1.18905942063014,-0.196308750331388,-0.100003686185189,2.0235252659221,-0.621849490792041,0.0811314766425984,2011-09-01
"84",0.266381411360431,-0.493394748937337,-0.808132505415778,-1.18905942063014,-0.932972514461544,0.00705908373071922,0.499477755512416,-0.349626743169308,-0.654336238822489,2011-10-01
"85",-0.44297606604936,0.63690844224385,-0.539158062216711,-1.02507193801734,-0.319086044353081,-0.046472301227235,-0.0384213658086476,-0.281571056263624,-0.993782876729453,2011-11-01
"86",-0.463096519595205,-0.209684483997876,-0.367992507453669,-0.314459513361898,-0.50325198538562,-0.153535071143144,0.230528194851884,-0.213515369357941,-1.05035731638061,2011-12-01
"87",0.260921314386295,-1.14936204050196,-0.29463584112665,0.724127876519136,-0.50325198538562,-0.260597841059052,-0.576320487129711,-0.417682430074991,-0.371464040566686,2012-01-01
"88",0,-0.266352039812367,-0.00120917581857735,0.0681779460679567,-0.257697397342234,-0.367660610974961,-0.576320487129711,-0.485738116980674,-0.371464040566686,2012-02-01
"89",-0.208686200817712,3.89946126989258,0.879070820105642,0.122840440272222,-0.810195220439851,-0.260597841059052,-0.934919901343753,0.126763065170476,-0.201740721613204,2012-03-01
"90",-0.0199474160252819,0.410592623014687,1.0991408190867,1.21609032435752,-0.748806573429005,0.381778778436399,-0.576320487129711,-0.0774039955465739,0.25085479559608,2012-04-01
"91",-0.437425970679558,2.50640617807885,1.02578415275968,0.778790370723401,0.417577719777075,0.274716008520491,0.140878341298374,-0.213515369357941,0.703450312805365,2012-05-01
"92",-0.522043940635362,0,0.341121933707508,-0.478446995974693,0.478966366787921,0.0605904686886735,0.409827901958905,-0.281571056263624,0.986322511061168,2012-06-01
"93",0.138828364664112,-0.266352039812367,0.121051934726453,-0.751759466996017,-0.196308750331388,0.114121853646628,1.2166765839405,-0.349626743169308,1.60864134722393,2012-07-01
"94",-0.10005197436033,0,-0.29463584112665,-0.806421961200282,0.110634484722844,0.328247393478445,1.93387541236859,-0.349626743169308,1.77836466617742,2012-08-01
"95",-0.937630332960318,0.134206932274647,-0.416896951671681,-0.861084455404547,0.417577719777075,0.381778778436399,1.12702673038699,-0.0774039955465739,0.816599192107686,2012-09-01
"96",0.0323162601457441,0,-0.319088063235656,-0.533109490178958,0.417577719777075,0.702967088184125,-0.128071219362158,0.19481875207616,0.137705916293759,2012-10-01
"97",-1.05640326534668,0,-0.29463584112665,0.0681779460679567,0.294800425755383,0.435310163394353,-1.02456975489726,0.262874438981843,-0.428038480217847,2012-11-01
"98",-0.123797373904426,-1.2071834698986,-0.245731396908638,0.942777853336196,0.356189072766229,0.221184623562536,-1.11421960845077,0.39898581279321,-0.597761799171329,2012-12-01
"99",-0.087194351199099,0,-0.0501136200365895,1.54406528958311,0.908686895863846,0.114121853646628,-0.39702078002269,0.19481875207616,-0.145166281962044,2013-01-01
"100",0,2.56159430312195,0.121051934726453,0.942777853336196,0.663132307820461,-0.046472301227235,-0.39702078002269,-0.0774039955465739,-0.371464040566686,2013-02-01
"101",0.514621300759195,-0.266352039812367,0.805714153778623,1.05210284174473,0.356189072766229,0.00705908373071922,-0.845270047790243,0.39898581279321,-0.145166281962044,2013-03-01
"102",0.0971149967953271,-0.266352039812367,1.07468859697769,1.98136524321723,-0.0735314563096954,0.435310163394353,-0.39702078002269,0.19481875207616,0.25085479559608,2013-04-01
"103",-0.168118924463062,0,1.00133193065067,0.888115359131931,0.356189072766229,0.274716008520491,0.230528194851884,-0.0774039955465739,0.873173631758847,2013-05-01
"104",0.22421197753939,0,0.316669711598502,-0.369122007566163,-0.0121428092988491,0.114121853646628,0.589127609065927,-0.145459682452257,1.32576914896813,2013-06-01
"105",-1.24890670946439,0,0.194408601053471,-0.369122007566163,0.785909601842153,0.221184623562536,1.93387541236859,-0.213515369357941,1.89151354547974,2013-07-01
"106",-0.465755463555612,-0.266352039812367,-0.367992507453669,-0.205134524953368,0.17202313173369,0.328247393478445,1.93387541236859,-0.00934830864089043,1.77836466617742,2013-08-01
"107",-1.0513628219282,0,-0.465801395889693,-0.697096972791753,0.663132307820461,0.542372933310262,1.48562614460103,0.19481875207616,1.09947139036349,2013-09-01
"108",-0.527420983903443,0,-0.270183619017644,-0.806421961200282,0.294800425755383,0.702967088184125,-0.4866706335762,0.739264247321627,0.0245570369914378,2013-10-01
"109",0.0549563756789796,-0.266352039812367,-0.221279174799632,-0.478446995974693,0.417577719777075,0.542372933310262,-1.11421960845077,0.671208560415944,-0.597761799171329,2013-11-01
"110",-0.230960236319937,0.694989493196467,-0.0745658421455956,0.669465382314871,0.601743660809614,0.381778778436399,-0.845270047790243,0.807319934227311,-0.597761799171329,2013-12-01
"111",0.771154257887949,-1.1475817784038,0.121051934726453,1.76271526640017,0.724520954831307,0.0605904686886735,-0.39702078002269,0.262874438981843,-0.145166281962044,2014-01-01
"112",0,0,0.316669711598502,0.778790370723401,0.478966366787921,-0.100003686185189,-0.4866706335762,0.126763065170476,-0.258315161264365,2014-02-01
"113",-0.223459514605647,-0.191750580460711,1.0991408190867,0.724127876519136,-0.196308750331388,0.114121853646628,-0.665970340683222,0.671208560415944,-0.0320174026597227,2014-03-01
"114",0.534587874079024,-0.266352039812367,1.46592415072179,1.48940279537885,-0.0735314563096954,0.435310163394353,-0.39702078002269,0.467041499698894,0.25085479559608,2014-04-01
"115",-0.196360271107206,0.381082053846644,1.34366304017676,0.833452864927666,0.601743660809614,0.488841548352308,0.409827901958905,0.467041499698894,0.873173631758847,2014-05-01
"116",0.440301865156327,0,0.830166375887629,-0.150472030749103,0.540355013798768,0.381778778436399,0.678777462619437,0.19481875207616,1.21262026966581,2014-06-01
"117",-0.503726436282693,0.410147557490146,0.414478600034526,-0.587771984383223,0.417577719777075,0.328247393478445,1.57527599815454,0.058707378264793,1.72179022652626,2014-07-01
"118",0.301779470909143,0.60081726139152,-0.0745658421455956,-0.806421961200282,0.540355013798768,0.488841548352308,2.38212468013614,0.262874438981843,1.9480879851309,2014-08-01
"119",-0.618217181306772,0,-0.0256613979275834,-0.915746949608812,0.356189072766229,0.702967088184125,2.11317511947561,0.467041499698894,1.43891802827045,2014-09-01
"120",-0.4956881670409,0,-0.0501136200365895,-0.915746949608812,0.724520954831307,0.970624012973896,-0.0384213658086476,0.671208560415944,0.137705916293759,2014-10-01
"121",-0.55145963248838,-0.266352039812367,-0.0256613979275834,-0.587771984383223,0.478966366787921,0.810029858100033,-0.665970340683222,1.07954268185004,-0.371464040566686,2014-11-01
"122",0.0544112399745856,2.58206731725084,0.169956378944465,0.396152911293546,0.663132307820461,0.810029858100033,-0.845270047790243,1.14759836875573,-0.484612919869007,2014-12-01
"123",-0.305073886110861,-0.266352039812367,0.438930822143532,1.7080527721959,0.478966366787921,0.435310163394353,-0.217721072915669,0.671208560415944,0.0245570369914378,2015-01-01
"124",0,-0.242318501487146,0.610096376906575,1.27075281856179,0.601743660809614,0.328247393478445,-0.217721072915669,0.126763065170476,-0.201740721613204,2015-02-01
"125",0.361636740089836,6.14259151357986,1.53928081704881,0.778790370723401,0.110634484722844,0.274716008520491,-0.39702078002269,1.21565405566141,-0.0320174026597227,2015-03-01
"126",-0.322210222064607,0,1.44147192861278,2.03602773742149,-0.196308750331388,0.863561243057987,0.051228487744863,0.807319934227311,0.307429235247241,2015-04-01
"127",-1.31521225502214,-3.91944986524593,1.44147192861278,2.30934020844282,0.540355013798768,0.595904318268216,0.589127609065927,0.671208560415944,0.873173631758847,2015-05-01
"128",1.65760226743287,0,0.781261931669617,-0.205134524953368,0.540355013798768,0.488841548352308,0.678777462619437,0.39898581279321,1.21262026966581,2015-06-01
"129",-1.19698919734206,-0.128659893157456,0.218860823162477,-0.697096972791753,0.417577719777075,0.435310163394353,1.66492585170805,0.330930125887527,1.72179022652626,2015-07-01
"130",0.217885951225714,-1.54323594675097,-0.0501136200365895,-0.806421961200282,0.233411778744536,0.595904318268216,2.65107424079667,0.262874438981843,2.17438574373554,2015-08-01
"131",-0.362506152105395,-0.259230991419709,-0.123470286363608,-0.915746949608812,0.478966366787921,0.64943570322617,1.03737687683348,0.535097186604577,1.09947139036349,2015-09-01
"132",0.145581293053032,0.408094806295323,-0.0501136200365895,-0.915746949608812,0.356189072766229,0.970624012973896,-0.576320487129711,0.807319934227311,-0.201740721613204,2015-10-01
"133",-0.407423541731195,-0.266352039812367,0.145504156835459,-0.697096972791753,0.847298248852999,0.810029858100033,-0.934919901343753,1.07954268185004,-0.371464040566686,2015-11-01
"134",-0.184176599187597,0,0.0721474905084409,0.232165428680752,0.478966366787921,0.64943570322617,-0.934919901343753,1.21565405566141,-0.654336238822489,2015-12-01
"135",-0.12550473841964,0.0941510350659458,0.341121933707508,1.38007780697032,0.417577719777075,0.381778778436399,-0.307370926469179,0.807319934227311,-0.0320174026597227,2016-01-01
"136",0,-0.266352039812367,0.536739710579556,1.54406528958311,0.356189072766229,0.328247393478445,-0.755620194236732,0.330930125887527,-0.145166281962044,2016-02-01
"137",0.39328578685248,-0.266352039812367,1.39256748439477,0.614802888110606,-0.0735314563096954,0.328247393478445,-0.665970340683222,1.07954268185004,-0.145166281962044,2016-03-01
"138",0.368426490274083,0,1.34366304017676,1.76271526640017,-0.0121428092988491,0.810029858100033,-0.4866706335762,0.671208560415944,0.25085479559608,2016-04-01
"139",-0.590301610565181,0.714608708155831,1.46592415072179,0.833452864927666,0.540355013798768,0.595904318268216,0.140878341298374,0.535097186604577,0.816599192107686,2016-05-01
"140",0.631156577475898,0,0.95242748643266,-0.423784501770428,0.540355013798768,0.488841548352308,0.320178048405395,0.39898581279321,1.15604583001465,2016-06-01
"141",-0.773741818160194,-0.0674440822220377,0.610096376906575,-0.806421961200282,0.417577719777075,0.328247393478445,1.2166765839405,0.262874438981843,1.72179022652626,2016-07-01
"142",-0.468185245670058,-1.46179803872983,0.096599712617447,-0.970409443813077,0.417577719777075,0.542372933310262,2.0235252659221,0.262874438981843,2.11781130408438,2016-08-01
"143",-0.24012392247066,-1.5184697155214,-0.0501136200365895,-0.970409443813077,0.540355013798768,0.702967088184125,0.858077169726458,0.535097186604577,1.09947139036349,2016-09-01
"144",-0.319049180057981,0,0.0476952683994348,-0.806421961200282,0.724520954831307,0.970624012973896,-0.576320487129711,1.21565405566141,0.0811314766425984,2016-10-01
"145",-0.627458161654122,-1.43275751325352,0.634548599015581,-0.533109490178958,0.847298248852999,0.917092628015942,-1.20386946200429,1.21565405566141,-0.314889600915526,2016-11-01
"146",0.638948955948109,-0.266352039812367,0.879070820105642,0.341490417089281,0.785909601842153,0.64943570322617,-1.02456975489726,1.41982111637846,-0.484612919869007,2016-12-01
"147",-0.415965604083781,-0.0770879255012528,1.02578415275968,1.8720402548087,0.540355013798768,0.542372933310262,-0.39702078002269,1.14759836875573,0.19428035594492,2017-01-01
"148",0,-0.987358189568992,1.34366304017676,0.997440347540461,0.724520954831307,0.435310163394353,-0.576320487129711,0.60315287351026,-0.0320174026597227,2017-02-01
"149",1.33685551245229,-0.417930912055703,2.15058636977396,0.560140393906341,0.417577719777075,0.595904318268216,-0.755620194236732,1.6920438640012,0.0245570369914378,2017-03-01
"150",0.607109963883604,0.694989493196467,2.10168192555595,2.14535272583002,0.478966366787921,1.18474955280571,-0.217721072915669,1.21565405566141,0.420578114549562,2017-04-01
"151",0.251777846567439,-0.465279845373934,2.15058636977396,0.942777853336196,0.908686895863846,0.863561243057987,0.320178048405395,0.875375621132994,1.09947139036349,2017-05-01
"152",0.525212647626169,0,1.19694970752272,-0.314459513361898,1.70673930700485,0.810029858100033,0.140878341298374,0.943431308038678,1.21262026966581,2017-06-01
"153",-0.236365384052871,1.15785763871924,1.05023637486868,-0.478446995974693,0.847298248852999,0.863561243057987,1.03737687683348,0.739264247321627,1.43891802827045,2017-07-01
"154",-1.01198314148494,-1.86858792816042,0.659000821124587,-0.259797019157633,0.847298248852999,0.917092628015942,1.48562614460103,0.875375621132994,1.60864134722393,2017-08-01
"155",-0.64650903945845,-0.266352039812367,0.414478600034526,-0.150472030749103,0.847298248852999,1.23828093776367,0.499477755512416,0.875375621132994,0.703450312805365,2017-09-01
"156",-0.542151343036238,0.888592996371857,0.51228748847055,-0.478446995974693,0.908686895863846,1.55946924751139,-0.665970340683222,1.28370974256709,-0.0320174026597227,2017-10-01
"157",1.02522986750791,0.262385803342492,0.585644154797569,-0.423784501770428,0.908686895863846,1.18474955280571,-1.20386946200429,1.35176542947278,-0.428038480217847,2017-11-01
"158",-0.298649875968266,-0.266352039812367,0.976879708541666,0.888115359131931,0.970075542874692,1.02415539793185,-1.02456975489726,2.03232229852961,-0.371464040566686,2017-12-01
"159",-0.114811408179961,-0.280594136597683,1.14804526330471,2.14535272583002,1.15424148390723,0.970624012973896,-0.4866706335762,0.875375621132994,0.19428035594492,2018-01-01
"160",0,-0.266352039812367,1.58818526126682,1.27075281856179,0.724520954831307,0.64943570322617,-0.39702078002269,0.807319934227311,-0.0320174026597227,2018-02-01
"161",-0.539997042581451,-0.15519692505822,2.07722970344694,1.59872778378738,0.233411778744536,0.970624012973896,-0.755620194236732,1.76009955090688,0.25085479559608,2018-03-01
"162",-0.158052600506075,0.038962910022846,2.34620414664601,2.30934020844282,0.417577719777075,1.50593786255344,-0.39702078002269,1.21565405566141,0.533726993851883,2018-04-01
"163",0.0640886771959342,0,2.44401303508203,1.21609032435752,1.89090524803739,1.13121816784776,0.230528194851884,1.28370974256709,0.929748071410007,2018-05-01
"164",1.57977608740636,0,1.5148285949398,0.286827922885016,1.46118471896146,1.18474955280571,0.409827901958905,0.943431308038678,1.09947139036349,2018-06-01
"165",0.572034356224247,0,1.27030637384974,-0.205134524953368,1.15424148390723,1.02415539793185,1.48562614460103,0.875375621132994,1.77836466617742,2018-07-01
"166",-0.551806149225865,-0.266352039812367,0.830166375887629,-0.423784501770428,0.970075542874692,1.18474955280571,1.48562614460103,0.739264247321627,1.66521578687509,2018-08-01
"167",-0.246895657910226,-1.82586163780447,0.659000821124587,-0.587771984383223,1.15424148390723,1.45240647759548,0.678777462619437,0.943431308038678,0.986322511061168,2018-09-01
"168",1.6785954971022,-0.266352039812367,0.854618597996635,-0.533109490178958,0.970075542874692,1.88065755725912,-0.4866706335762,1.35176542947278,0.364003674898401,2018-10-01
"169",0.117767645768604,-0.0124174321991797,0.781261931669617,-0.369122007566163,1.70673930700485,1.50593786255344,-1.02456975489726,4.41427134022853,-0.258315161264365,2018-11-01
"170",1.25282360563657,0,1.05023637486868,0.450815405497811,1.27701877792892,1.45240647759548,-0.576320487129711,2.1003779854353,-0.145166281962044,2018-12-01
"171",-0.334869333991795,0,1.22140192963173,2.25467771423855,1.09285283689638,1.29181232272162,-0.307370926469179,1.14759836875573,0.364003674898401,2019-01-01
"172",0,0.929984090154182,1.41701970650378,1.32541531276605,1.27701877792892,0.917092628015942,-0.307370926469179,0.943431308038678,0.25085479559608,2019-02-01
"173",-0.328581254655952,-0.134918627096315,2.321751924537,1.59872778378738,1.21563013091808,1.39887509263753,-0.4866706335762,1.89621092471825,0.25085479559608,2019-03-01
"174",0.381256993483322,-0.351804620524263,2.37065636875501,2.36400270264708,1.03146418988554,1.98772032717503,-0.128071219362158,1.28370974256709,0.760024752456525,2019-04-01
"175",0.123914654066908,0,2.39510859086402,1.21609032435752,1.70673930700485,1.61300063246935,0.320178048405395,0.943431308038678,2.2309601833867,2019-05-01
"176",0.749648678080731,-0.779067524083745,1.66154192759384,0.177502934476487,1.15424148390723,1.45240647759548,0.409827901958905,0.943431308038678,1.72179022652626,2019-06-01
"177",-0.0280252295480305,-0.266352039812367,1.0991408190867,-0.259797019157633,1.58396201298316,1.39887509263753,1.30632643749401,0.739264247321627,1.89151354547974,2019-07-01
"178",0,-1.59877140456261,0.634548599015581,-0.587771984383223,1.82951660102654,1.61300063246935,1.57527599815454,0.807319934227311,2.11781130408438,2019-08-01
"179",0,-0.0182879694368879,0.683453043233593,-0.587771984383223,1.52257336597231,1.61300063246935,0.589127609065927,1.14759836875573,1.09947139036349,2019-09-01
"180",0.407324308425569,-0.456840084315969,0.830166375887629,-0.533109490178958,1.82951660102654,1.93418894221707,-0.755620194236732,1.21565405566141,0.19428035594492,2019-10-01
"181",0.745812995394434,0.832959805804216,0.634548599015581,-0.259797019157633,2.01368254205908,1.82712617230116,-0.934919901343753,2.23648935924666,-0.145166281962044,2019-11-01
"182",-0.577554233590018,-0.586799217481978,1.02578415275968,0.888115359131931,1.46118471896146,1.45240647759548,-0.665970340683222,1.76009955090688,-0.201740721613204,2019-12-01
