"","bbq_twitter_lag17","pasta_twitter_lag18","tomato_twitter_lag15","bbq_google10","chili_google15","salsa_google12","tomato_google12","Date"
"45",0.176906897402941,-0.432722112135793,-0.15686592077525,-0.97929806017882,-0.861084455404547,0.678777462619437,0.0811314766425984,2008-07-01
"46",-0.491369719755825,-0.127215829086754,0.207248860834714,-1.22382028126888,-0.970409443813077,1.66492585170805,0.25085479559608,2008-08-01
"47",-0.214561335738925,-0.200564426181031,-0.266352039812367,-1.27272472548689,-1.07973443222161,0.589127609065927,-0.314889600915526,2008-09-01
"48",-0.256990034848765,-0.667608658713893,-0.152415265529839,-1.24827250337789,-0.806421961200282,-0.845270047790243,-1.16350619568293,2008-10-01
"49",-0.442656768048619,-0.263824534957634,-0.220573871573851,-1.2971769475959,-0.970409443813077,-1.20386946200429,-1.38980395428758,2008-11-01
"50",0.49471045029372,-0.359528730496577,0.392344936508501,-1.15046361494186,-0.533109490178958,-1.20386946200429,-1.33322951463642,2008-12-01
"51",-0.562187531766463,-0.0679908886161703,-0.266352039812367,-1.12601139283286,-0.0411470423405732,-0.845270047790243,-1.10693175603177,2009-01-01
"52",0.0049228625284605,-0.6134489223929,-0.747022806316783,-0.832584727524784,-0.150472030749103,-1.02456975489726,-1.10693175603177,2009-02-01
"53",0.0505307965994212,-0.107156632963095,-0.133129092799723,-0.367992507453669,-0.259797019157633,-1.20386946200429,-0.71091067847365,2009-03-01
"54",-0.0941493548313389,-0.00891330332622037,1.12822733558482,-0.221279174799632,0.286827922885016,-0.4866706335762,-0.371464040566686,2009-04-01
"55",-0.349424341605611,-0.148282978498996,-0.283824982627685,-0.441349173780687,-0.314459513361898,-0.307370926469179,0.0245570369914378,2009-05-01
"56",0.363098648306109,-0.447052829041062,0.315132964677132,-0.685871394870748,-0.970409443813077,0.140878341298374,2.17438574373554,2009-06-01
"57",-0.95629511172047,-0.200379955501093,-0.33400380247009,-1.02820250439683,-0.970409443813077,0.409827901958905,0.420578114549562,2009-07-01
"58",-0.589721662981037,-0.0725927383833239,0.686978313754727,-1.27272472548689,-1.07973443222161,1.57527599815454,0.703450312805365,2009-08-01
"59",-0.337223189544586,-0.10967098856359,1.10836635239027,-1.24827250337789,-1.29838440903867,0.858077169726458,-0.0320174026597227,2009-09-01
"60",0.803600313476942,-0.320559289235502,0.412615254030436,-1.27272472548689,-1.29838440903867,-0.4866706335762,-0.76748511812481,2009-10-01
"61",0.938721873176174,0.996669181486764,0.430966733693681,-1.22382028126888,-1.18905942063014,-0.845270047790243,-1.16350619568293,2009-11-01
"62",1.56786134554772,-0.0844399507810693,0.716758714687741,-1.22382028126888,-0.642434478587488,-0.934919901343753,-1.22008063533409,2009-12-01
"63",0.102859401266152,0.567047306024917,1.42356175687029,-1.05265472650584,0.0681779460679567,-0.307370926469179,-0.76748511812481,2010-01-01
"64",-0.321347957534713,0.382578610630723,-0.6508886530159,-0.905941393851802,-0.0411470423405732,-0.307370926469179,-0.71091067847365,2010-02-01
"65",0.433904900470354,0.26339758400535,-0.10261942196589,-0.441349173780687,-0.150472030749103,-0.307370926469179,-0.145166281962044,2010-03-01
"66",0.0945434637948051,0.0716441876878972,-0.0901060920940808,-0.319088063235656,0.669465382314871,-0.128071219362158,0.25085479559608,2010-04-01
"67",0.495358706442701,-0.0577168983876998,-0.266352039812367,-0.367992507453669,-0.369122007566163,0.768427316172948,0.760024752456525,2010-05-01
"68",0.772104121673732,-0.111119263118083,-0.187863768705536,-0.636966950652735,-0.861084455404547,0.768427316172948,0.590301433503044,2010-06-01
"69",1.05094741064544,0.430079321764198,1.07285012353188,-0.808132505415778,-1.07973443222161,1.93387541236859,0.929748071410007,2010-07-01
"70",-0.459573150532924,-0.238575894836048,-0.577774277678783,-1.02820250439683,-1.07973443222161,3.00967365501071,1.32576914896813,2010-08-01
"71",-0.461397953461793,-0.558900424692129,0.777344417857557,-0.954845838069814,-1.18905942063014,2.0235252659221,0.477152554200723,2010-09-01
"72",1.46375958978308,-0.0343422643621233,-0.314085317319403,-0.881489171742796,-1.18905942063014,0.140878341298374,-0.597761799171329,2010-10-01
"73",-0.586143137391667,-0.0897181276035998,0.416225828393486,-0.832584727524784,-0.861084455404547,-0.39702078002269,-1.10693175603177,2010-11-01
"74",-0.243570150306547,-0.0281018265916024,0.430064239713361,-0.808132505415778,-0.259797019157633,-0.128071219362158,-1.05035731638061,2010-12-01
"75",-0.054185207176275,-0.157259216025342,0.567478220415434,-0.685871394870748,0.669465382314871,0.230528194851884,-0.71091067847365,2011-01-01
"76",-1.7768279765231,-0.0569861832814582,-0.541549375325315,-0.514705840107705,-0.0958095365448381,-0.128071219362158,-0.71091067847365,2011-02-01
"77",0.504950749372022,0.961267718633299,-0.244725152101331,0.096599712617447,0.122840440272222,-0.128071219362158,-0.541187359520168,2011-03-01
"78",-0.693001137594624,-0.552230519041005,0,0.292217489489496,0.669465382314871,0.230528194851884,-0.0885918423108833,2011-04-01
"79",-0.292345295269956,-0.406556194496323,0.406587033293817,0.218860823162477,0.560140393906341,1.12702673038699,0.477152554200723,2011-05-01
"80",0,-0.457116177623563,0.00602806120680268,-0.196826952690626,-0.533109490178958,1.12702673038699,0.703450312805365,2011-06-01
"81",0.931203647354069,0,0.152504575115221,-0.465801395889693,-0.970409443813077,2.20282497302912,0.986322511061168,2011-07-01
"82",-0.0894082137342747,-0.0826072270218387,0,-0.73477583908876,-0.970409443813077,2.74072409435018,1.09947139036349,2011-08-01
"83",-0.0772094664581841,-0.383253262516792,-0.266352039812367,-0.881489171742796,-1.18905942063014,2.0235252659221,0.0811314766425984,2011-09-01
"84",0.0209463456338844,0.266381411360431,1.30183633590829,-0.808132505415778,-1.18905942063014,0.499477755512416,-0.654336238822489,2011-10-01
"85",0.413005817509828,-0.44297606604936,0,-0.539158062216711,-1.02507193801734,-0.0384213658086476,-0.993782876729453,2011-11-01
"86",0.828277284675591,-0.463096519595205,-0.286379988416718,-0.367992507453669,-0.314459513361898,0.230528194851884,-1.05035731638061,2011-12-01
"87",0,0.260921314386295,1.59402185276954,-0.29463584112665,0.724127876519136,-0.576320487129711,-0.371464040566686,2012-01-01
"88",0.307638098822326,0,0.26131541027562,-0.00120917581857735,0.0681779460679567,-0.576320487129711,-0.371464040566686,2012-02-01
"89",-0.0303625837056824,-0.208686200817712,-0.493394748937337,0.879070820105642,0.122840440272222,-0.934919901343753,-0.201740721613204,2012-03-01
"90",0.364625351710049,-0.0199474160252819,0.63690844224385,1.0991408190867,1.21609032435752,-0.576320487129711,0.25085479559608,2012-04-01
"91",-0.171738422842798,-0.437425970679558,-0.209684483997876,1.02578415275968,0.778790370723401,0.140878341298374,0.703450312805365,2012-05-01
"92",-0.826413742341207,-0.522043940635362,-1.14936204050196,0.341121933707508,-0.478446995974693,0.409827901958905,0.986322511061168,2012-06-01
"93",-0.618155825909567,0.138828364664112,-0.266352039812367,0.121051934726453,-0.751759466996017,1.2166765839405,1.60864134722393,2012-07-01
"94",0.0820087046668506,-0.10005197436033,3.89946126989258,-0.29463584112665,-0.806421961200282,1.93387541236859,1.77836466617742,2012-08-01
"95",-0.333622011915285,-0.937630332960318,0.410592623014687,-0.416896951671681,-0.861084455404547,1.12702673038699,0.816599192107686,2012-09-01
"96",0.663784027244888,0.0323162601457441,2.50640617807885,-0.319088063235656,-0.533109490178958,-0.128071219362158,0.137705916293759,2012-10-01
"97",0.235665810654433,-1.05640326534668,0,-0.29463584112665,0.0681779460679567,-1.02456975489726,-0.428038480217847,2012-11-01
"98",0.131969713208413,-0.123797373904426,-0.266352039812367,-0.245731396908638,0.942777853336196,-1.11421960845077,-0.597761799171329,2012-12-01
"99",0,-0.087194351199099,0,-0.0501136200365895,1.54406528958311,-0.39702078002269,-0.145166281962044,2013-01-01
"100",-1.33313892741185,0,0.134206932274647,0.121051934726453,0.942777853336196,-0.39702078002269,-0.371464040566686,2013-02-01
"101",-0.119839822186788,0.514621300759195,0,0.805714153778623,1.05210284174473,-0.845270047790243,-0.145166281962044,2013-03-01
"102",-1.55165535990912,0.0971149967953271,0,1.07468859697769,1.98136524321723,-0.39702078002269,0.25085479559608,2013-04-01
"103",0.443666190263003,-0.168118924463062,-1.2071834698986,1.00133193065067,0.888115359131931,0.230528194851884,0.873173631758847,2013-05-01
"104",-1.31731453732508,0.22421197753939,0,0.316669711598502,-0.369122007566163,0.589127609065927,1.32576914896813,2013-06-01
"105",0.348490337129498,-1.24890670946439,2.56159430312195,0.194408601053471,-0.369122007566163,1.93387541236859,1.89151354547974,2013-07-01
"106",-1.39874731053123,-0.465755463555612,-0.266352039812367,-0.367992507453669,-0.205134524953368,1.93387541236859,1.77836466617742,2013-08-01
"107",0.101351246909767,-1.0513628219282,-0.266352039812367,-0.465801395889693,-0.697096972791753,1.48562614460103,1.09947139036349,2013-09-01
"108",-0.106250021616874,-0.527420983903443,0,-0.270183619017644,-0.806421961200282,-0.4866706335762,0.0245570369914378,2013-10-01
"109",0.0033904812730977,0.0549563756789796,0,-0.221279174799632,-0.478446995974693,-1.11421960845077,-0.597761799171329,2013-11-01
"110",-0.932200332411208,-0.230960236319937,0,-0.0745658421455956,0.669465382314871,-0.845270047790243,-0.597761799171329,2013-12-01
"111",0,0.771154257887949,-0.266352039812367,0.121051934726453,1.76271526640017,-0.39702078002269,-0.145166281962044,2014-01-01
"112",1.48638098164719,0,0,0.316669711598502,0.778790370723401,-0.4866706335762,-0.258315161264365,2014-02-01
"113",-1.67813792538888,-0.223459514605647,0,1.0991408190867,0.724127876519136,-0.665970340683222,-0.0320174026597227,2014-03-01
"114",1.50556061605764,0.534587874079024,-0.266352039812367,1.46592415072179,1.48940279537885,-0.39702078002269,0.25085479559608,2014-04-01
"115",-0.241957189805827,-0.196360271107206,0.694989493196467,1.34366304017676,0.833452864927666,0.409827901958905,0.873173631758847,2014-05-01
"116",-2.2031477543105,0.440301865156327,-1.1475817784038,0.830166375887629,-0.150472030749103,0.678777462619437,1.21262026966581,2014-06-01
"117",-1.17738871101791,-0.503726436282693,0,0.414478600034526,-0.587771984383223,1.57527599815454,1.72179022652626,2014-07-01
"118",0.162470287827285,0.301779470909143,-0.191750580460711,-0.0745658421455956,-0.806421961200282,2.38212468013614,1.9480879851309,2014-08-01
"119",-0.290321413595221,-0.618217181306772,-0.266352039812367,-0.0256613979275834,-0.915746949608812,2.11317511947561,1.43891802827045,2014-09-01
"120",2.13938216950119,-0.4956881670409,0.381082053846644,-0.0501136200365895,-0.915746949608812,-0.0384213658086476,0.137705916293759,2014-10-01
"121",0.238274750025191,-0.55145963248838,0,-0.0256613979275834,-0.587771984383223,-0.665970340683222,-0.371464040566686,2014-11-01
"122",-0.459411970653635,0.0544112399745856,0.410147557490146,0.169956378944465,0.396152911293546,-0.845270047790243,-0.484612919869007,2014-12-01
"123",0,-0.305073886110861,0.60081726139152,0.438930822143532,1.7080527721959,-0.217721072915669,0.0245570369914378,2015-01-01
"124",-0.640797504943508,0,0,0.610096376906575,1.27075281856179,-0.217721072915669,-0.201740721613204,2015-02-01
"125",-0.606466885653398,0.361636740089836,0,1.53928081704881,0.778790370723401,-0.39702078002269,-0.0320174026597227,2015-03-01
"126",-0.181849907959264,-0.322210222064607,-0.266352039812367,1.44147192861278,2.03602773742149,0.051228487744863,0.307429235247241,2015-04-01
"127",0.0866431907802034,-1.31521225502214,2.58206731725084,1.44147192861278,2.30934020844282,0.589127609065927,0.873173631758847,2015-05-01
"128",0.222012232164597,1.65760226743287,-0.266352039812367,0.781261931669617,-0.205134524953368,0.678777462619437,1.21262026966581,2015-06-01
"129",-1.70916828293989,-1.19698919734206,-0.242318501487146,0.218860823162477,-0.697096972791753,1.66492585170805,1.72179022652626,2015-07-01
"130",-1.00233499823654,0.217885951225714,6.14259151357986,-0.0501136200365895,-0.806421961200282,2.65107424079667,2.17438574373554,2015-08-01
"131",0.562234022719871,-0.362506152105395,0,-0.123470286363608,-0.915746949608812,1.03737687683348,1.09947139036349,2015-09-01
"132",-0.170012384739003,0.145581293053032,-3.91944986524593,-0.0501136200365895,-0.915746949608812,-0.576320487129711,-0.201740721613204,2015-10-01
"133",-0.251800222476508,-0.407423541731195,0,0.145504156835459,-0.697096972791753,-0.934919901343753,-0.371464040566686,2015-11-01
"134",0.323719365439092,-0.184176599187597,-0.128659893157456,0.0721474905084409,0.232165428680752,-0.934919901343753,-0.654336238822489,2015-12-01
"135",0,-0.12550473841964,-1.54323594675097,0.341121933707508,1.38007780697032,-0.307370926469179,-0.0320174026597227,2016-01-01
"136",-1.15999916909165,0,-0.259230991419709,0.536739710579556,1.54406528958311,-0.755620194236732,-0.145166281962044,2016-02-01
"137",-0.862746721123081,0.39328578685248,0.408094806295323,1.39256748439477,0.614802888110606,-0.665970340683222,-0.145166281962044,2016-03-01
"138",0.776627580901982,0.368426490274083,-0.266352039812367,1.34366304017676,1.76271526640017,-0.4866706335762,0.25085479559608,2016-04-01
"139",0.742045812792212,-0.590301610565181,0,1.46592415072179,0.833452864927666,0.140878341298374,0.816599192107686,2016-05-01
"140",-1.56404221948444,0.631156577475898,0.0941510350659458,0.95242748643266,-0.423784501770428,0.320178048405395,1.15604583001465,2016-06-01
"141",-0.268910647169859,-0.773741818160194,-0.266352039812367,0.610096376906575,-0.806421961200282,1.2166765839405,1.72179022652626,2016-07-01
"142",0.311541392611777,-0.468185245670058,-0.266352039812367,0.096599712617447,-0.970409443813077,2.0235252659221,2.11781130408438,2016-08-01
"143",5.85982337436345,-0.24012392247066,0,-0.0501136200365895,-0.970409443813077,0.858077169726458,1.09947139036349,2016-09-01
"144",1.21722414800201,-0.319049180057981,0.714608708155831,0.0476952683994348,-0.806421961200282,-0.576320487129711,0.0811314766425984,2016-10-01
"145",0.663186464030586,-0.627458161654122,0,0.634548599015581,-0.533109490178958,-1.20386946200429,-0.314889600915526,2016-11-01
"146",0.155089005461669,0.638948955948109,-0.0674440822220377,0.879070820105642,0.341490417089281,-1.02456975489726,-0.484612919869007,2016-12-01
"147",0,-0.415965604083781,-1.46179803872983,1.02578415275968,1.8720402548087,-0.39702078002269,0.19428035594492,2017-01-01
"148",3.29051998543717,0,-1.5184697155214,1.34366304017676,0.997440347540461,-0.576320487129711,-0.0320174026597227,2017-02-01
"149",-0.25644016934821,1.33685551245229,0,2.15058636977396,0.560140393906341,-0.755620194236732,0.0245570369914378,2017-03-01
"150",-0.199585666548321,0.607109963883604,-1.43275751325352,2.10168192555595,2.14535272583002,-0.217721072915669,0.420578114549562,2017-04-01
"151",-0.627657310505562,0.251777846567439,-0.266352039812367,2.15058636977396,0.942777853336196,0.320178048405395,1.09947139036349,2017-05-01
"152",-0.798460606739109,0.525212647626169,-0.0770879255012528,1.19694970752272,-0.314459513361898,0.140878341298374,1.21262026966581,2017-06-01
"153",0.112655693723767,-0.236365384052871,-0.987358189568992,1.05023637486868,-0.478446995974693,1.03737687683348,1.43891802827045,2017-07-01
"154",-0.14598991548448,-1.01198314148494,-0.417930912055703,0.659000821124587,-0.259797019157633,1.48562614460103,1.60864134722393,2017-08-01
"155",0.489732247472184,-0.64650903945845,0.694989493196467,0.414478600034526,-0.150472030749103,0.499477755512416,0.703450312805365,2017-09-01
"156",0.64424427817066,-0.542151343036238,-0.465279845373934,0.51228748847055,-0.478446995974693,-0.665970340683222,-0.0320174026597227,2017-10-01
"157",-0.522151198980161,1.02522986750791,0,0.585644154797569,-0.423784501770428,-1.20386946200429,-0.428038480217847,2017-11-01
"158",0.501337619648888,-0.298649875968266,1.15785763871924,0.976879708541666,0.888115359131931,-1.02456975489726,-0.371464040566686,2017-12-01
"159",0,-0.114811408179961,-1.86858792816042,1.14804526330471,2.14535272583002,-0.4866706335762,0.19428035594492,2018-01-01
"160",-0.253951683948953,0,-0.266352039812367,1.58818526126682,1.27075281856179,-0.39702078002269,-0.0320174026597227,2018-02-01
"161",0.677203535909491,-0.539997042581451,0.888592996371857,2.07722970344694,1.59872778378738,-0.755620194236732,0.25085479559608,2018-03-01
"162",0.489470644983043,-0.158052600506075,0.262385803342492,2.34620414664601,2.30934020844282,-0.39702078002269,0.533726993851883,2018-04-01
"163",-1.35801064034848,0.0640886771959342,-0.266352039812367,2.44401303508203,1.21609032435752,0.230528194851884,0.929748071410007,2018-05-01
"164",-0.853504221116306,1.57977608740636,-0.280594136597683,1.5148285949398,0.286827922885016,0.409827901958905,1.09947139036349,2018-06-01
"165",-0.599757964393094,0.572034356224247,-0.266352039812367,1.27030637384974,-0.205134524953368,1.48562614460103,1.77836466617742,2018-07-01
"166",0.395176965661682,-0.551806149225865,-0.15519692505822,0.830166375887629,-0.423784501770428,1.48562614460103,1.66521578687509,2018-08-01
"167",0.554879864879064,-0.246895657910226,0.038962910022846,0.659000821124587,-0.587771984383223,0.678777462619437,0.986322511061168,2018-09-01
"168",-0.478666475345228,1.6785954971022,0,0.854618597996635,-0.533109490178958,-0.4866706335762,0.364003674898401,2018-10-01
"169",0.16275985206112,0.117767645768604,0,0.781261931669617,-0.369122007566163,-1.02456975489726,-0.258315161264365,2018-11-01
"170",0.380431551861331,1.25282360563657,0,1.05023637486868,0.450815405497811,-0.576320487129711,-0.145166281962044,2018-12-01
"171",0,-0.334869333991795,-0.266352039812367,1.22140192963173,2.25467771423855,-0.307370926469179,0.364003674898401,2019-01-01
"172",-0.773779165550002,0,-1.82586163780447,1.41701970650378,1.32541531276605,-0.307370926469179,0.25085479559608,2019-02-01
"173",3.67840400919295,-0.328581254655952,-0.266352039812367,2.321751924537,1.59872778378738,-0.4866706335762,0.25085479559608,2019-03-01
"174",-1.23083860538996,0.381256993483322,-0.0124174321991797,2.37065636875501,2.36400270264708,-0.128071219362158,0.760024752456525,2019-04-01
"175",-1.67671248841323,0.123914654066908,0,2.39510859086402,1.21609032435752,0.320178048405395,2.2309601833867,2019-05-01
"176",1.6729071571921,0.749648678080731,0,1.66154192759384,0.177502934476487,0.409827901958905,1.72179022652626,2019-06-01
"177",0,-0.0280252295480305,0.929984090154182,1.0991408190867,-0.259797019157633,1.30632643749401,1.89151354547974,2019-07-01
"178",0,0,-0.134918627096315,0.634548599015581,-0.587771984383223,1.57527599815454,2.11781130408438,2019-08-01
"179",-0.735506290507084,0,-0.351804620524263,0.683453043233593,-0.587771984383223,0.589127609065927,1.09947139036349,2019-09-01
"180",0.0955141490498851,0.407324308425569,0,0.830166375887629,-0.533109490178958,-0.755620194236732,0.19428035594492,2019-10-01
"181",2.19369774894653,0.745812995394434,-0.779067524083745,0.634548599015581,-0.259797019157633,-0.934919901343753,-0.145166281962044,2019-11-01
"182",1.2066858670937,-0.577554233590018,-0.266352039812367,1.02578415275968,0.888115359131931,-0.665970340683222,-0.201740721613204,2019-12-01
